question,answer,answer_numeric,is_integer_like,decimals,answer_type,decade,century,q_len_chars,q_len_words,q_wh_type,outlier_iqr,zscore,outlier_z
Which is the only prime number between 90 and 100?,97.0,97.0,True,0,age,,,50,10,which,False,-0.29941932922694664,False
"To within a year either way, how old was Mickey Rooney when he died in April 2014?",93.0,93.0,True,0,age,,,82,17,age,False,-0.3002763146394864,False
To within one year either way how old was Joan Rivers when she died in September 2014?,81.0,81.0,True,0,age,,,86,17,age,False,-0.30284727087710556,False
"In which year did all the following events occur: Tunguska explosion in Siberia, First Model T Ford produced, 2-year-old Pu Yi becomes Emperor in China and the Summer Olympics first held in London?",1908.0,1908.0,True,0,year,1900.0,20.0,197,33,which,False,0.08858081630041183,False
In what year were the cave paintings at Lascaux discovered?,1940.0,1940.0,True,0,year,1940.0,20.0,59,10,year,False,0.09543669960072959,False
"Name the year- The Winter Olympics staged in Grenoble, France; Martin Luther King, Jr. is shot dead in Memphis, Tn; The ?I?m Backing Britain? campaign endorsed by Harold Wilson.",1968.0,1968.0,True,0,year,1960.0,20.0,177,29,other,False,0.10143559748850764,False
How many years are there between Preston Guilds?,20.0,20.0,True,0,age,,,48,8,age,False,-0.3159162984183363,False
"In which year did the following occur: formation of the Football Association, opening of the Metropolitan Railway in London and the wedding of Edward, Prince of Wales to Princess Alexandra of Denmark?",1863.0,1863.0,True,0,year,1860.0,19.0,200,32,which,False,0.07893973040933998,False
"In which year did the following occur: first cricket test match, first Wimbledon tennis championships and the University boat race is uniquely a dead heat?",1877.0,1877.0,True,0,year,1870.0,19.0,155,25,which,False,0.081939179353229,False
in what year where the Summer Olympic Games hosted in Montreal?,1976.0,1976.0,True,0,year,1970.0,20.0,63,11,year,False,0.10314956831358708,False
In what year where the Summer Olympic Games hosted in Melbourne?,1956.0,1956.0,True,0,year,1950.0,20.0,64,11,year,False,0.09886464125088848,False
In which year did traffic wardens first appear on the streets of London?,1960.0,1960.0,True,0,year,1960.0,20.0,72,13,which,False,0.0997216266634282,False
In what year was the CIA founded?,1947.0,1947.0,True,0,year,1940.0,20.0,33,7,year,False,0.09693642407267411,False
In which year were Nobel Prizes first awarded,1901.0,1901.0,True,0,year,1900.0,20.0,45,8,which,False,0.08708109182846732,False
In which year did General Franco die?,1975.0,1975.0,True,0,year,1970.0,20.0,37,7,which,False,0.10293532196045214,False
"In the 1976 sci-fi film “Logan’s Run”, at what age are people killed off to prevent over population?",30.0,30.0,True,0,age,,,100,18,what,False,-0.31377383488698696,False
In what year did Indian troops storm the Golden Temple at Amritsar and Soviet Premier Yuri Andropov die?,1984.0,1984.0,True,0,year,1980.0,20.0,104,18,year,False,0.10486353913866653,False
"To the nearest 5000, what is the crowd capacity of the new Wembley Stadium?",90000.0,90000.0,True,0,large_number,,,75,14,what,True,18.961970556662678,True
"To the nearest 1000, what is the crowd capacity on Centre Court at Wimbiedon?",15000.0,15000.0,True,0,large_number,,,77,14,what,True,2.893494071542917,False
How many threepenny bits were in a pound?,80.0,80.0,True,0,age,,,41,8,quantity,False,-0.30306151723024044,False
In what year was the Cuban missile crisis?,1962.0,1962.0,True,0,year,1960.0,20.0,42,8,year,False,0.10015011936969806,False
What is the largest prime number less than 100?,97.0,97.0,True,0,age,,,47,9,what,False,-0.29941932922694664,False
In what year was the Suez crisis?,1956.0,1956.0,True,0,year,1950.0,20.0,33,7,year,False,0.09886464125088848,False
In what year where the Summer Olympic Games hosted in Munich?,1972.0,1972.0,True,0,year,1970.0,20.0,61,11,year,False,0.10229258290104735,False
How many senators are there in the US Senate?,100.0,100.0,True,0,age,,,45,9,quantity,False,-0.2987765901675419,False
in which year was the Duke of Marlborough victorious at the Battle of Blenheim?,1704.0,1704.0,True,0,year,1700.0,18.0,79,14,which,False,0.044874560260886084,False
How many cards are used in the card game Bezique?,64.0,64.0,True,0,age,,,49,10,quantity,False,-0.30648945888039936,False
Despite its name how many bytes are actually in a kilobyte?,1024.0,1024.0,True,0,year,1020.0,11.0,59,11,quantity,False,-0.10081295987086641,False
"Within one year either way, in what year were Concorde planes retired from service?",2003.0,2003.0,True,0,year,2000.0,21.0,83,14,year,False,0.1089342198482302,False
"Within one year either way, in what year did the Channel Tunnel first open for business to fee-paying passengers?",1994.0,1994.0,True,0,year,1990.0,20.0,113,19,year,False,0.10700600267001582,False
"How many letter tiles, including the blanks, are there in a game of Scrabble?",100.0,100.0,True,0,age,,,77,14,quantity,False,-0.2987765901675419,False
"""In what year did """"Rocky"""" win the Best Picture Oscar, Apple II computer go on sale and Jimmy Carter was sworn in as US President?""",1977.0,1977.0,True,0,year,1970.0,20.0,132,25,year,False,0.10336381466672201,False
"In what year did 'Terms of Endearment win the Best Picture Oscar, the Macintosh computer is released by Apple and Indian Prime Minister Indira Gandhi is assassinated?",1984.0,1984.0,True,0,year,1980.0,20.0,166,27,year,False,0.10486353913866653,False
The first Consulate of the United States in the world opened in Liverpool in which year (allow 5 either way)?,1790.0,1790.0,True,0,year,1790.0,18.0,109,20,which,False,0.06329974663049008,False
How many viewing capsules are there on the London Eye?,32.0,32.0,True,0,age,,,54,10,quantity,False,-0.31334534218071713,False
Which was the first year the World Cup was televised in colour?,1970.0,1970.0,True,0,year,1970.0,20.0,63,12,which,False,0.1018640901947775,False
In which year did Louis Bleriot become the fist man to cross the English Channel in an heavier than air craft?,1909.0,1909.0,True,0,year,1900.0,20.0,110,21,which,False,0.08879506265354677,False
In which year did the Channel Tunnel open?,1994.0,1994.0,True,0,year,1990.0,20.0,42,8,which,False,0.10700600267001582,False
How many stars are there on the EU flag?,12.0,12.0,True,0,age,,,40,9,quantity,False,-0.3176302692434157,False
In what year did the United Kingdom National Lottery begin?,1994.0,1994.0,True,0,year,1990.0,20.0,59,10,year,False,0.10700600267001582,False
In which year was the Great Train Robbery in Buckinghamshire?,1963.0,1963.0,True,0,year,1960.0,20.0,61,10,which,False,0.10036436572283298,False
What is the title of the landmark television commercial that launched the Apple Macintosh in the US in January 1984?,1984.0,1984.0,True,0,year,1980.0,20.0,116,20,what,False,0.10486353913866653,False
"As numerous countries gained their independence in that year, which year in the second half of the 20th century is known as the 'Year of Africa'?",1960.0,1960.0,True,0,year,1960.0,20.0,145,26,which,False,0.0997216266634282,False
"Ephialtes of Trachis was the traitor who showed the Persian forces a trail around the allied Greek position at the pass of Thermopylae, which helped them win the Battle of Thermopylae in 480 BC. He was portrayed as a severely deformed man in which blood-soaked 2007 movie?",300.0,300.0,True,0,medium_int,,,272,47,who,False,-0.2559273195405558,False
In which year did Burges and Maclean defect?,1951.0,1951.0,True,0,year,1950.0,20.0,44,8,which,False,0.09779340948521383,False
How many 'Red Balloons' did Nena sing about in 1983?,99.0,99.0,True,0,age,,,52,10,quantity,False,-0.29899083652067676,False
"Name the year Idi Amin seize power in Uganda, barriers collapsed at Ibrox stadium killing 66 people and Joe Frazier beats Muhammed Ali on points?",1971.0,1971.0,True,0,year,1970.0,20.0,145,25,other,False,0.10207833654791243,False
How many gallons are there in a hogshead?,54.0,54.0,True,0,age,,,41,8,quantity,False,-0.30863192241174864,False
"There have been three different years in which England has had three kings, 1066 and 1936 are two of them, what is the third?",1483.0,1483.0,True,0,year,1480.0,15.0,125,24,which,False,-0.0024738837819334777,False
"In which year did the Ayatollah Khomeini die, American troops remove Noriega in Panama, and Alain Prost become World Motor Racing Champion for the third time?",1989.0,1989.0,True,0,year,1980.0,20.0,158,26,which,False,0.10593477090434117,False
"In which year did the Bosnian Civil War begin, Steffi Graf win the Ladies Singles title at Wimbledon for the seventh time, and TWA become bankrupt?",1992.0,1992.0,True,0,year,1990.0,20.0,147,26,which,False,0.10657750996374596,False
In which year did Victoria become Queen?,1837.0,1837.0,True,0,year,1830.0,19.0,40,7,which,False,0.0733693252278318,False
In which year of the 1960's was the 'Six Day War'?,1967.0,1967.0,True,0,year,1960.0,20.0,50,11,which,False,0.10122135113537271,False
In which year of the 1970's was the 'Yom Kippur War'?,1973.0,1973.0,True,0,year,1970.0,20.0,53,11,which,False,0.1025068292541823,False
In which year was the English Football League founded?,1888.0,1888.0,True,0,year,1880.0,19.0,54,9,which,False,0.08429588923771322,False
In which year was the English Football Association founded?,1863.0,1863.0,True,0,year,1860.0,19.0,59,9,which,False,0.07893973040933998,False
In which year did Mother Theresa of Calcutta win the Nobel Peace Prize?,1979.0,1979.0,True,0,year,1970.0,20.0,71,13,which,False,0.10379230737299187,False
In what year was Monica Seles stabbed in the back during a tennis tournament in Hamburg?,1993.0,1993.0,True,0,year,1990.0,20.0,88,16,year,False,0.1067917563168809,False
In what year did Freddie Starr's horse 'Minnehoma' win the Grand national?,1994.0,1994.0,True,0,year,1990.0,20.0,74,12,year,False,0.10700600267001582,False
"In which year was Benigno Aquino murdered, the USSR shoot down a Boeing 747 off Sakhalin Island, and America land troops in Grenada?",1983.0,1983.0,True,0,year,1980.0,20.0,132,23,which,False,0.10464929278553159,False
"In which year did the 'Easter Rising' in Dublin begin on Easter Monday, April 24th?",1916.0,1916.0,True,0,year,1910.0,20.0,83,15,which,False,0.09029478712549127,False
In which year was the Prince of Wales born?,1948.0,1948.0,True,0,year,1940.0,20.0,43,9,which,False,0.09715067042580904,False
How many players are there on a Shinty team?,12.0,12.0,True,0,age,,,44,9,quantity,False,-0.3176302692434157,False
How many MP's are there in the House of Commons?,650.0,650.0,True,0,medium_int,,,48,10,quantity,False,-0.18094109594333027,False
"In which year did France withdraw from NATO, and Indira Ghandi become Prime Minister of India?",1966.0,1966.0,True,0,year,1960.0,20.0,94,16,which,False,0.10100710478223777,False
"Which year saw Castro create the communist state of Cuba, and Makarios elected President of the newly independent Cyprus?",1959.0,1959.0,True,0,year,1950.0,20.0,121,19,which,False,0.09950738031029327,False
How many hurdles are there in a 400 metres hurdle race?,10.0,10.0,True,0,age,,,55,11,quantity,False,-0.3180587619496856,False
In which year was the 'Achille Lauro' cruise ship hijacked by the P.L.F.?,1985.0,1985.0,True,0,year,1980.0,20.0,73,13,which,False,0.10507778549180145,False
In what year were congestion charges introduced into London?,2003.0,2003.0,True,0,year,2000.0,21.0,60,9,year,False,0.1089342198482302,False
"According to Genesis,how old was Methuselah when he died (within 10 years)?",969.0,969.0,True,0,medium_int,,,75,12,age,False,-0.11259650929328757,False
"According to Genesis, howold was Noah when he died (within 10 years)?",950.0,950.0,True,0,medium_int,,,69,12,when,False,-0.11666719000285124,False
What is the sum of the interior angles of a pentagon?,540.0,540.0,True,0,medium_int,,,53,11,what,False,-0.2045081947881726,False
"Al Martino's 'Here In My Heart' was the first ever UK number one single, but in which year?",1952.0,1952.0,True,0,year,1950.0,20.0,91,18,which,False,0.09800765583834875,False
How many tiles are there in a game of 'Scrabble'?,100.0,100.0,True,0,age,,,49,10,quantity,False,-0.2987765901675419,False
"What temperature, in degrees centigrade, is Absolute Zero?",-273.0,-273.0,True,0,negative,,,58,8,what,False,-0.3786904798868708,False
How many laps are there in the Indianapolis 500 motor race?,200.0,200.0,True,0,medium_int,,,59,11,quantity,False,-0.27735195485404884,False
In which year of the First World War was the Battle of Verdun?,1916.0,1916.0,True,0,year,1910.0,20.0,62,13,which,False,0.09029478712549127,False
In which year did Josef Stalin die?,1953.0,1953.0,True,0,year,1950.0,20.0,35,7,which,False,0.09822190219148369,False
In which year did Sir Anthony Eden resign as Prime Minister?,1957.0,1957.0,True,0,year,1950.0,20.0,60,11,which,False,0.0990788876040234,False
In which year was 'Oxfam' founded?,1942.0,1942.0,True,0,year,1940.0,20.0,34,6,which,False,0.09586519230699946,False
Name the year: SAS stormed the Iranian Embassy in London; Ronald Reagan was elected President and Rhodesia gained independence?,1980.0,1980.0,True,0,year,1980.0,20.0,127,19,other,False,0.1040065537261268,False
The £1.00 note ceased to be legal tender in which year?,1988.0,1988.0,True,0,year,1980.0,20.0,55,11,which,False,0.10572052455120624,False
"In which year was the Euro introduced, the film 'Saving Private Ryan' appear, and President Clinton accused of perjury?",1998.0,1998.0,True,0,year,1990.0,20.0,119,19,which,False,0.10786298808255554,False
"In which year did John Charles, Princess Juliana, Peter Ustinov and Yasser Arafat die?",2004.0,2004.0,True,0,year,2000.0,21.0,86,14,which,False,0.10914846620136512,False
How many points are required to win a standard game of cribbage?,121.0,121.0,True,0,medium_int,,,64,12,quantity,False,-0.2942774167517083,False
In March of what year was Robert Mugabe elected Prime Minister of Zimbabwe?,1980.0,1980.0,True,0,year,1980.0,20.0,75,13,year,False,0.1040065537261268,False
In November of what year did Spanish dictator General Franco die?,1975.0,1975.0,True,0,year,1970.0,20.0,65,11,year,False,0.10293532196045214,False
