question,answer_true,answer_model,confidence_verbalized,prob_all_tokens.n_tokens,prob_all_tokens.logprob_sum,prob_all_tokens.logprob_avg,prob_all_tokens.prob_joint,prob_all_tokens.prob_geo_mean,prob_all_tokens.perplexity,prob_all_tokens.p_min,prob_all_tokens.frac_p_gt_0_1,prob_all_tokens.frac_p_gt_0_01,prob_tokens_only.n_tokens,prob_tokens_only.logprob_sum,prob_tokens_only.logprob_avg,prob_tokens_only.prob_joint,prob_tokens_only.prob_geo_mean,prob_tokens_only.perplexity,prob_tokens_only.p_min,prob_tokens_only.frac_p_gt_0_1,prob_tokens_only.frac_p_gt_0_01,judge_confidence,abs_error,rel_error,log_error,qid,model_answer_raw,parse_error,model,logprobs_k,judge,is_correct,log1p_abs_error
The US Stock Market crash known as Black Thursday happened on 24 October of what year?,1929.0,1929.0,0.99,29.0,-0.03586200058035,-0.0012366207096672415,0.9647734224694449,0.9987641435906403,1.0012373856403343,0.9660955950371665,1.0,1.0,4.0,7.1052636000000005e-06,1.7763159000000001e-06,1.0,1.0,0.9999982236856777,1.0000009679938684,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When was the eastern part of Australia claimed by Great Britain?,1770.0,1770.0,0.95,29.0,-0.195115503335954,-0.006728120804688069,0.8227396233965901,0.993294462324369,1.0067508054559569,0.8239813688065113,1.0,1.0,4.0,5.3085384e-07,1.3271346e-07,1.0,1.0,0.9999998672865488,0.999998679385472,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"When was the last major volcanic activity at Mount St Helens, Washington USA?",2008.0,2008.0,0.9,28.0,-0.2284729932516,-0.008159749758985714,0.7957477874745783,0.9918734506354053,1.0081931312501498,0.7975948717152905,1.0,1.0,4.0,3.83378945e-06,9.584473625e-07,1.0,1.0,0.9999990415530968,0.9999993005769946,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"Phil Taylor (1960-now), ranked world number one in 2012 in the Professional Darts Corporation order of merit, holds a record 16 darts World Championship titles; in what year did he win his first World Championship?",1990.0,1990.0,0.9,28.0,-0.115179546773217,-0.004113555241900607,0.8912061163585828,0.995894893837242,1.0041220275233473,0.8912675018741427,1.0,1.0,4.0,2.74437482e-06,6.86093705e-07,1.0,1.0,0.9999993139065304,0.999999590218154,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
In which year was artist Pablo Picasso born?,1881.0,1881.0,0.99,29.0,-0.10479272154866401,-0.0036135421223677244,0.9005111598012753,0.996392978863983,1.0036200788368956,0.9259977445778436,1.0,1.0,4.0,-8.330679899999998e-07,-2.0826699749999996e-07,0.999999166932357,0.9999997917330242,1.0000002082670192,0.9999977592404105,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When was canoeing accepted as an Olympic sport?,1936.0,1936.0,0.9,28.0,-0.30512373874248,-0.01089727638366,0.737032169315145,0.9891618838425134,1.0109568679652159,0.7375691886867908,1.0,1.0,4.0,-6.101094269999999e-06,-1.5252735674999997e-06,0.9999938989243417,0.9999984747275957,1.0000015252747307,0.9999893205810254,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
What is the maximum score in a game of ten-pin bowling?,300.0,300.0,1.0,27.0,-0.07660403609199,-0.0028371865219255555,0.9262565451648364,0.9971668344880705,1.0028412151446895,0.9368018283530603,1.0,1.0,3.0,3.1038653700000004e-06,1.03462179e-06,1.0,1.0,0.9999989653787452,0.9999991990629208,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"In snooker, what is usually the maximum that can be scored in a single break?",147.0,147.0,0.99,28.0,-0.12768929748489,-0.004560332053031786,0.880126794275657,0.995450050472601,1.0045707461918745,0.8903788968982052,1.0,1.0,3.0,1.06529915e-05,3.5509971666666667e-06,1.0,1.0,0.9999964490091381,1.0000034198223475,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"When did the European Space Agency launch its first successful rocket, Ariane I?",1979.0,1979.0,0.98,29.0,-0.88885085719025,-0.030650029558284483,0.411127926103249,0.969814920247844,1.0311245776095526,0.4113523016607361,1.0,1.0,4.0,2.25100669e-06,5.627516725e-07,1.0,1.0,0.9999994372484858,0.9999992847445158,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When were the first world championships in alpine skiing held?,1931.0,1931.0,0.95,29.0,-0.448939575247856,-0.015480675008546758,0.6383046669298106,0.9846385346991425,1.015601121385678,0.6761602667819863,1.0,1.0,4.0,3.3983961e-06,8.49599025e-07,1.0,1.0,0.9999991504013359,0.9999975450367135,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"""In the 1960s, how many African countries became independent from the UK and joined the """"Commonwealth of Nations""""?""",13.0,11.0,0.85,27.0,-2.063906445796564,-0.0764409794739468,0.12695704909887767,0.9264075897386054,1.0794384794301604,0.26607235391192446,1.0,1.0,2.0,-1.338679311,-0.6693396555,0.26219171373323297,0.512046593322554,1.9529472767531315,0.26607235391192446,1.0,1.0,0.8,2.0,0.15384615384615385,0.15415067982725805,,,,,,,0,1.0986122886681098
Blood Wedding (1932) by Garcia Lorca was based on elements of a true story which happened when?,1928.0,1928.0,0.8,28.0,-0.32322236906806,-0.011543656038145,0.7238128828748235,0.9885227163205006,1.0116105411539964,0.7368922340059695,1.0,1.0,4.0,-2.8851209e-06,-7.21280225e-07,0.9999971148832619,0.9999992787200351,1.0000007212804851,0.9999964628431558,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
When did Polish codebreakers first break the code of the Enigma Machines used by German military?,1932.0,1932.0,0.95,29.0,-1.4538530344684801,-0.0501328632575338,0.23366821965488427,0.9511030494561988,1.0514107809577085,0.23417085042929037,1.0,1.0,4.0,6.9253146200000005e-06,1.7313286550000001e-06,1.0,1.0,0.9999982686728438,0.9999998770654276,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many different people were President of the USA in the first 200 years after 30 April 1789?,40.0,39.0,0.95,27.0,-0.7552085212220501,-0.02797068597118704,0.4699126177603569,0.9724168718396454,1.028365538442553,0.5619438022976642,1.0,1.0,2.0,-0.5805530447,-0.29027652235,0.5595888033502723,0.7480566845836433,1.3367970911944789,0.5619438022976642,1.0,1.0,0.9,1.0,0.025,0.0246926125903717,,,,,,,0,0.6931471805599453
"""When was the repeal of the US federal law called the """"Chinese Exclusion Act"""" (1882) which banned Chinese immigration?""",1943.0,1943.0,0.95,29.0,-0.62860417092597,-0.021676005893998963,0.5333357272034547,0.9785572304711706,1.0219126371571592,0.5344007250528761,1.0,1.0,4.0,6.0547609e-06,1.513690225e-06,1.0,1.0,0.9999984863109206,1.0000005122275313,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"The qualifying age to compete in World Figure Skating Championships has been '15 years old by 1 July of the previous year', since when?",1996.0,1997.0,0.9,28.0,-0.54782933139122,-0.019565333263972143,0.5782035374434348,0.9806248256751603,1.0197579888021904,0.7017554762960146,1.0,1.0,4.0,-0.0128724755658,-0.00321811889145,0.9872100203926737,0.9967870537029874,1.0032233025951498,0.9872190895041414,1.0,1.0,0.9,1.0,0.000501002004008016,0.0005006257926831736,,,,,,,0,0.6931471805599453
"When was the Fifth, and current, Republic established in France?",1958.0,1958.0,0.95,29.0,-0.40765348038403,-0.014057016564966551,0.6652093469766817,0.9860413219709823,1.0141562809975508,0.6654738404724629,1.0,1.0,4.0,6.274787000000005e-07,1.5686967500000012e-07,1.0,1.0,0.9999998431303373,0.9999959115023579,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many degrees are there in the angle on either side of a straight line?,180.0,180.0,1.0,27.0,-0.018904347268270002,-0.000700161009935926,0.9812732192178881,0.9993000840455879,1.0007004061798719,0.987949983009543,1.0,1.0,3.0,2.067536e-07,6.891786666666666e-08,1.0,1.0,0.9999999310821357,0.9999974090639565,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"What year did seven Manchester United footballers die in an air disaster at Munich airport, was Canadian Football League officially established in its current form, and the International Ptanque Federation founded in Marseille?",1958.0,1958.0,0.95,29.0,-0.15227482283442,-0.005250855959807586,0.8587522435827627,0.9947629056870033,1.0052646658646562,0.8594468881159245,1.0,1.0,4.0,7.105991e-07,1.77649775e-07,1.0,1.0,0.9999998223502408,0.9999972097614928,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
In 1960 Prince Andrew was the first child to be born to a reigning British monarch since when?,1857.0,1857.0,0.9,28.0,-0.13928708538368,-0.004974538763702858,0.8699782345686156,0.995037813763057,1.0049869323238851,0.8827532310241949,1.0,1.0,4.0,-0.009738755792899999,-0.0024346889482249998,0.9903085123206433,0.9975682725030206,1.0024376552101821,0.9903033783695303,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
When did Sugar Ray Leonard win his first world boxing title?,1979.0,1979.0,0.9,28.0,-0.18776715292641002,-0.006705969747371787,0.8288076702069535,0.9933164650906272,1.006728505108151,0.8299444899552664,1.0,1.0,4.0,6.3183253e-06,1.579581325e-06,1.0,1.0,0.9999984204199225,1.0000004377216958,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
Pure gold is denoted by how many carats?,24.0,24.0,1.0,26.0,-0.003924403838917,-0.0001509386091891154,0.9960832865704486,0.9998490727814696,1.0001509500009942,0.997321301732037,1.0,1.0,2.0,2.01258806e-06,1.00629403e-06,1.0,1.0,0.9999989937064763,1.0000009350482972,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"When was Nicolae Ceauescu, at the time Secretary of the Romanian Communist Party and Head of State in Romania, deposed and later shot?",1989.0,1989.0,0.98,29.0,-1.37731763174953,-0.047493711439638965,0.2522542852591186,0.9536164699885034,1.0486396066670869,0.25245595023513456,1.0,1.0,4.0,4.8875808e-06,1.2218952e-06,1.0,1.0,0.9999987781055465,0.9999993778766936,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"How many theses were nailed to a church door by Martin Luther in 1517 (generally accepted to be the Castle Church in Wittenberg, Germany, on All Saints Eve, 31 October)?",95.0,95.0,1.0,26.0,-1.04219026962811,-0.04008424113954269,0.3526813680960561,0.9607085045641672,1.0408984569712512,0.3561706532236708,1.0,1.0,2.0,3.3702236e-06,1.6851118e-06,1.0,1.0,0.9999983148896198,1.0000002430752295,1.0,1.0,0.1,0.0,0.0,0.0,,,,,,,1,0.0
The internal angles of a pentagon add up to how many degrees?,540.0,540.0,1.0,27.0,-0.05041127848251,-0.0018670843882411111,0.9508382847456824,0.9981346575295441,1.0018688284755815,0.9656917085443423,1.0,1.0,3.0,3.0656810999999998e-06,1.0218937e-06,1.0,1.0,0.9999989781068221,1.0000009161890198,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many players are there in a men's lacrosse team?,10.0,10.0,0.99,27.0,-0.9940525081388579,-0.036816759560698444,0.3700739205089803,0.9638527359671325,1.037502890933434,0.418322363139133,1.0,1.0,2.0,1.77277257e-06,8.86386285e-07,1.0,1.0,0.9999991136141079,1.0000007557685555,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
"""How many """"tribes of Israel"""" were there that descended from Jacob/Israel?""",12.0,12.0,1.0,26.0,-0.015063237944374,-0.0005793553055528461,0.9850496451187322,0.9994208124883265,1.000579523164253,0.9886182043560403,1.0,1.0,2.0,2.4246984e-06,1.2123492e-06,1.0,1.0,0.9999987876515349,1.0000007208439599,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"When was the company, the Tabulating Machine Company which later joined with three others to form the Computing Tabulating Recording Company, first launched?",1896.0,1896.0,0.9,28.0,-0.59414682658295,-0.021219529520819645,0.5520333451865111,0.9790040206935164,1.0214462646349605,0.5614351868781731,1.0,1.0,4.0,4.9015507e-06,1.225387675e-06,1.0,1.0,0.9999987746130757,1.0000002635643348,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When did India first participate in the modern Olympic Games?,1900.0,1900.0,0.9,28.0,-0.306544971091235,-0.010948034681829822,0.7359854193676787,0.9891116769428943,1.011008183717696,0.7508891284556127,1.0,1.0,4.0,-1.9967556e-06,-4.991889e-07,0.9999980032463935,0.9999995008112246,1.0000004991890246,0.9999970682007977,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many pieces are on a chessboard at the start of a game?,32.0,32.0,1.0,26.0,-0.024726672790459998,-0.0009510258765561537,0.9755765271999547,0.9990494262052276,1.0009514782450584,0.9874803066881448,1.0,1.0,2.0,4.6379864e-06,2.3189932e-06,1.0,1.0,0.9999976810094888,1.0000019120070278,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When was the first Great Reno Balloon Race held?,1982.0,1982.0,0.9,28.0,-0.40365373621137995,-0.014416204864692141,0.667875342281231,0.9856872110651387,1.0145206194969243,0.668644520210591,1.0,1.0,4.0,-9.9232418e-06,-2.48081045e-06,0.9999900768074352,0.9999975191926272,1.0000024808135273,0.999988615577803,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"Waterford Crystal was manufactured in Waterford City, Ireland, from 1783 until the factory was shut down after the receivership of Waterford Wedgwood plc in what year?",2009.0,2009.0,0.95,29.0,-0.16434486533916298,-0.005667064322040103,0.8484493706405042,0.9943489631963564,1.005683152507625,0.8489392500010803,1.0,1.0,4.0,7.32298944e-06,1.83074736e-06,1.0,1.0,0.9999981692543158,1.000000397674819,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"The standard negative pulldown for 35 mm motion picture film is four perforations per frame along both edges, which makes for exactly how many frames per foot?",16.0,16.0,1.0,26.0,-0.35028942684408,-0.013472670263233845,0.7044841635811181,0.9866176799507583,1.013563835638856,0.835835839010088,1.0,1.0,2.0,1.3317914999999997e-07,6.658957499999998e-08,1.0,1.0,0.9999999334104273,0.9999995399267558,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"""What 2009 science fiction disaster film starring John Cusack, Chiwetel Ejiofor, Amanda Peet, Oliver Platt, Danny Glover, Thandie Newton, and Woody Harrelson references Mayanism and the Mesoamerican Long Count calendar, depicting a series of """"Doomsday"""" scenarios that plunge the world into chaos?""",2012.0,2012.0,0.99,29.0,-0.5328094438743369,-0.018372739443942653,0.5869536378001629,0.9817950104208818,1.0185425566293254,0.6130473885987704,1.0,1.0,4.0,-0.0395210199768,-0.0098802549942,0.9612497483308288,0.9901683943706321,1.0099292258622505,0.9612494618561455,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When was camogie established as a sport?,1903.0,1904.0,0.9,28.0,-1.067946536681869,-0.03814094773863818,0.3437135965062943,0.9625772582415292,1.0388776500151646,0.3451156157411544,1.0,1.0,4.0,-1.4342366999999995e-06,-3.5855917499999987e-07,0.9999985657643286,0.9999996414408893,1.0000003585592392,0.999994508006081,1.0,1.0,0.95,1.0,0.0005254860746190226,0.000525072209491384,,,,,,,0,0.6931471805599453
What year did South African golfer Gary Player first win the PGA Championship?,1962.0,1962.0,0.9,28.0,-2.03102322843817,-0.07253654387279178,0.13120120363877907,0.9300317590769672,1.0752320985172317,0.18945038676589035,1.0,1.0,4.0,-1.6636248836774998,-0.41590622091937496,0.18945099610041186,0.6597421375945366,1.5157437171529866,0.18945038676589035,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,1,0.0
When was windsurfing accepted as an Olympic sport?,1984.0,1984.0,0.9,28.0,-0.98581563383187,-0.035207701208281074,0.37313476145207797,0.9654048796724535,1.0358348306042167,0.37477150452126673,1.0,1.0,4.0,7.7220611e-06,1.930515275e-06,1.0,1.0,0.9999980694865884,1.0000008540231646,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
How many different people were Prime Minister of Australia in the first 100 years after it became a Dominion in 1901?,25.0,26.0,0.95,27.0,-0.60832519182404,-0.02253056266014963,0.5442616400228647,0.9777213549712056,1.0227862927566418,0.6663368203646386,1.0,1.0,2.0,-0.50915513,-0.254577565,0.6010031338907753,0.7752439189640737,1.2899165998441606,0.6663368203646386,1.0,1.0,0.9,1.0,0.04,0.03774032798284699,,,,,,,0,0.6931471805599453
"The Treaty of Peace with Japan (also known as the Treaty of San Francisco and the San Francisco Peace Treaty), signed by 49 nations that officially ended World War II, came into effect in what year?",1952.0,1952.0,0.99,29.0,-0.0706505575768723,-0.0024362261233404243,0.9317874413052623,0.9975667390670747,1.0024391961335848,0.9327499355291335,1.0,1.0,4.0,2.412124677e-07,6.0303116925e-08,1.0,1.0,0.9999999396968849,0.9999969266402228,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"""""""Facebook"""" was launched in what year?""",2004.0,2004.0,0.99,29.0,-0.04223604169672,-0.0014564152309213794,0.9586434740324853,0.9985446448270504,1.0014574763186495,0.966043304596069,1.0,1.0,4.0,1.3858080900000003e-06,3.4645202250000007e-07,1.0,1.0,0.9999996535480375,0.9999980330486344,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"When was the gambling casino, Monte Carlo, first opened in Monaco?",1856.0,1863.0,0.9,28.0,-0.51168278081799,-0.01827438502921393,0.5994859261213006,0.9818915790434126,1.0184423833986123,0.6084220357934647,1.0,1.0,4.0,-0.009414299536,-0.002353574884,0.9906298762451758,0.9976491926017799,1.0023563467155117,0.9906404280311616,1.0,1.0,0.95,7.0,0.003771551724137931,0.0037624338928301526,,,,,,,0,2.0794415416798357
"How many bones are there in the human backbone, including the five that are fused to form the sacrum and the coccyx?",33.0,33.0,0.95,27.0,-0.151618500417096,-0.005615500015448,0.8593160469293024,0.994400237433103,1.005631296490186,0.8608928849648644,1.0,1.0,2.0,-0.000603922624,-0.000301961312,0.9993962597005628,0.9996980842737285,1.0003020069069062,0.9994143631522402,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"""How many years did the musical """"Cats"""" run for in London's West End?""",21.0,21.0,0.95,27.0,-0.153443968470412,-0.005683109943348592,0.8577488238309895,0.9943330083774472,1.0056992894481098,0.8682041292702899,1.0,1.0,2.0,3.1804666e-06,1.5902333e-06,1.0,1.0,0.9999984097679644,1.0000005243347374,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
When was the first message transmitted between UK and the USA by submarine telegraph cable?,1858.0,1858.0,0.95,29.0,-0.5059991204012699,-0.017448245531078273,0.6029029018162356,0.9827030936257167,1.0176013553701817,0.6052730502739033,1.0,1.0,4.0,8.9120587e-06,2.228014675e-06,1.0,1.0,0.999997771987807,1.0000016372664404,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"When was Vatican City, the smallest independent sovereign state in the world, established?",1929.0,1929.0,0.98,29.0,-1.112350189249256,-0.03835690307756055,0.32878534457654535,0.9623694069875884,1.0391020254168335,0.3312636152118669,1.0,1.0,4.0,-1.69477426e-06,-4.23693565e-07,0.9999983052271761,0.9999995763065248,1.0000004236936548,0.999997217211972,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"Following the 1997 return of Hong Kong to the People's Republic of China to become a special administrative region, Macau was returned to become its second special administrative region. When was that?",1999.0,1999.0,0.99,29.0,-0.0563471809204637,-0.0019430062386366794,0.945210919721356,0.9980588801760154,1.0019448950984158,0.9515117246892423,1.0,1.0,4.0,3.75113458e-06,9.37783645e-07,1.0,1.0,0.9999990622167947,0.9999998752027878,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
"""""""Campbell's Soup Cans"""", produced in 1962 by Andy Warhol, consists of a number of canvases, each 20 inches by 16 inches (50.8 x 40.6 cm), each with a painting of a can. How many canvases are there?""",32.0,32.0,0.95,27.0,-0.09702388173368,-0.0035934771012474075,0.9075343323812389,0.9964129717107258,1.003599941380847,0.9285871885621961,1.0,1.0,2.0,1.0477379e-06,5.2386895e-07,1.0,1.0,0.9999994761311872,1.000000501982996,1.0,1.0,0.1,0.0,0.0,0.0,,,,,,,1,0.0
"When was Credit Anstalt, the first bank in Vienna, founded?",1820.0,1855.0,0.9,28.0,-0.05839887980439,-0.002085674278728214,0.9432736195901309,0.9979164992285317,1.0020878508102422,0.9649541545596931,1.0,1.0,4.0,5.8030709400000004e-06,1.4507677350000001e-06,1.0,1.0,0.9999985492333173,1.00000059977192,1.0,1.0,0.9,35.0,0.019230769230769232,0.019037833618537725,,,,,,,0,3.58351893845611
When were the first commercially available wingsuits for skydiving made?,1999.0,1999.0,0.8,28.0,-0.32236370518991997,-0.01151298947106857,0.724434661763213,0.9885530313835142,1.0115795190071546,0.8467536726034083,1.0,1.0,4.0,-0.00041424110730000003,-0.00010356027682500001,0.9995858446787017,0.9998964450853554,1.0001035656393755,0.99958204180887,1.0,1.0,0.85,0.0,0.0,0.0,,,,,,,1,0.0
The USA purchased Alaska in 1867; when did it become one of the states in the United States?,1959.0,1959.0,0.99,29.0,-0.1258729761332303,-0.0043404474528700105,0.8817268400230126,0.9956689586753196,1.0043498808383489,0.8990937962236797,1.0,1.0,4.0,3.5883858599999998e-06,8.970964649999999e-07,1.0,1.0,0.9999991029039373,0.9999983496977618,1.0,1.0,0.95,0.0,0.0,0.0,,,,,,,1,0.0
